subject_id,Day,Month,Year,Inwhatformatisthecollectiondate,Country,Wasthecountrynamespecificallystatedonthelabel,Aregeographiccoordinatespresentonthelabel,Collector1,Collector2,HostInsectoftenprefacedEx,HostPlantoftenprefacedOn,Isthereanindicationofuncertaintyinthehostdata,Isitatypespecimen,BMRegistrationnumber,Day,EndMonth,EndYear,subject_CatalogueIRN,subject_MulIdentifier,subject_MulTitle,subject_MultimediaIRN,subject_EntCatBarcode,subject_SuperFamily,Expo
3328329,17,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,,,,No,1919-185,,,,6480999,010157397_108834_1737739.jpg,010157397_108834_1737739,1431606,10157397,Chalcidoidea,3279
3328331,Not Shown,Not Shown,1921,The collection date is shown as a date range.,,No,No,T.H. Taylor Coll,,Oscinella frit.,,,No,,Not Shown,Not Shown,1921,6482539,010157398_108834_1737739.jpg,010157398_108834_1737739,1433276,10157398,Chalcidoidea,3279
3328332,16,9 - September - IX,1915,There is no collection date.,Not Shown,No,No,[unclear][/unclear],,,,,No,1919-185,,,,6480077,010157399_108834_1737739.jpg,010157399_108834_1737739,1430645,10157399,Chalcidoidea,3279
3328333,,,,There is no collection date.,Not Shown,No,No,R. C. L. Perkins,,,,,No,1955-742,,,,6480309,010157400_108834_1737739.jpg,010157400_108834_1737739,1430882,10157400,Chalcidoidea,3279
3328334,17,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,No,No,,,,,6482607,010157401_108834_1737739.jpg,010157401_108834_1737739,1433349,10157401,Chalcidoidea,3279
3328336,,,,There is no collection date.,Not Shown,No,No,Fred Enock,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,1919-185,,,,6480996,010157402_108834_1737739.jpg,010157402_108834_1737739,1431603,10157402,Chalcidoidea,3279
3328337,2,8 - August - VIII,1916,The collection date is shown as a single date.,,No,No,[unclear][/unclear],,,Elm,,No,1919-185,,,,6481924,010157403_108834_1737739.jpg,010157403_108834_1737739,1432608,10157403,Chalcidoidea,3279
3328338,5,6 - June - VI ,1916,The collection date is shown as a single date.,,No,No,C.B. Williams,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,,,,,6481647,010157404_108834_1737739.jpg,010157404_108834_1737739,1432307,10157404,Chalcidoidea,3279
3328340,10,8 - August - VIII,1930,The collection date is shown as a single date.,England,No,No,J.K Close Call,[unclear][/unclear],,,No,No,1930-481,,,,6481193,010157405_108834_1737739.jpg,010157405_108834_1737739,1431815,10157405,Chalcidoidea,3279
3328341,Not Shown,Not Shown,1919,There is no collection date.,Not Shown,No,No,Fred Enock,,Liburnia,,No,No,1919-185,,,,6482323,010157406_108834_1737739.jpg,010157406_108834_1737739,1433046,10157406,Chalcidoidea,3279
3328342,14,7 - July - VII,1909,The collection date is shown as a single date.,England,No,No,Fred Enock,[unclear][/unclear],,[unclear][/unclear],No,No,BM1919-185,,,,6480531,010157407_108834_1737739.jpg,010157407_108834_1737739,1431113,10157407,Chalcidoidea,3279
3328344,,,,The collection date is shown as a single date.,Not Shown,No,No,,,[unclear]Hymenoptera[/unclear]Mymaridae Anagrus[unclear][/unclear],,,No,10167408,,,,6481408,010157408_108834_1737739.jpg,010157408_108834_1737739,1432042,10157408,Chalcidoidea,3279
3328345,Not Shown,9 - September - IX,1932,The collection date is shown as a single date.,Not Shown,No,No,R. Burly[unclear][/unclear],,,,No,No,,,,,6481137,010157409_108834_1737739.jpg,010157409_108834_1737739,1431755,10157409,Chalcidoidea,3279
3328347,Not Shown,10 - October - X,1932,The collection date is shown as a single date.,Not Shown,No,No,[unclear][/unclear],,,,No,No,,,,,6481787,010157410_108834_1737739.jpg,010157410_108834_1737739,1432461,10157410,Chalcidoidea,3279
3328348,17,8 - August - VIII,1914,The collection date is shown as a single date.,,No,No,C. Waterhouse,,Anagrus,,No,No,1919-185,,,,6480841,010157411_108834_1737739.jpg,010157411_108834_1737739,1431440,10157411,Chalcidoidea,3279
3328350,17,8 - August - VIII,1914,The collection date is shown as a single date.,Not Shown,No,No,C. Waterhouse,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,1919-185,,,,6482435,010157412_108834_1737739.jpg,010157412_108834_1737739,1433162,10157412,Chalcidoidea,3279
3328351,16,9 - September - IX,,The collection date is shown as a single date.,Not Shown,No,No,[unclear][/unclear],[unclear][/unclear],Anagrus,,No,No,1919-185,,,,6480131,010157413_108834_1737739.jpg,010157413_108834_1737739,1430699,10157413,Chalcidoidea,3279
3328352,4,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,Not Shown,No,No,C.O.Waterhouse,,[unclear][/unclear],[unclear][/unclear],No,No,1919-185,,,,6480328,010157414_108834_1737739.jpg,010157414_108834_1737739,1430902,10157414,Chalcidoidea,3279
3328354,17,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6482133,010157415_108834_1737739.jpg,010157415_108834_1737739,1432831,10157415,Chalcidoidea,3279
3328355,29,11 - November - XI,1930,The collection date is shown as a single date.,Malaysia,Yes,No,H. T. Pagdeu,[unclear][/unclear],eggs of Sogata sp.,[unclear][/unclear],,No,,,,,6481043,010157416_108834_1737739.jpg,010157416_108834_1737739,1431657,10157416,Chalcidoidea,3279
3328356,15,5 - May - V,,The collection date is shown as a single date.,Unclear/Illegible,No,No,[unclear][/unclear],,smallest egg[unclear][/unclear],,No,No,1919-185,,,,6481494,010157417_108834_1737739.jpg,010157417_108834_1737739,1432141,10157417,Chalcidoidea,3279
3328358,Not Shown,Not Shown,1919,There is no collection date.,Not Shown,No,No,,,,,No,No,1919-185,,,,6480626,010157418_108834_1737739.jpg,010157418_108834_1737739,1431213,10157418,Chalcidoidea,3279
3328359,12,8 - August - VIII,1914,The collection date is shown as a single date.,,No,No,C. Waterhouse,,[unclear][/unclear],[unclear][/unclear],No,No,1919-185,,,,6482235,010157419_108834_1737739.jpg,010157419_108834_1737739,1432944,10157419,Chalcidoidea,3279
3328360,17,8 - August - VIII,,The collection date is shown as a single date.,,No,No,C. Waterhouse,,[unclear][/unclear],[unclear][/unclear],,No,,,,,6482689,010157420_108834_1737739.jpg,010157420_108834_1737739,1433436,10157420,Chalcidoidea,3279
3328362,20,8 - August - VIII,1914,The collection date is shown as a single date.,,No,No,C. Waterhouse,,,,No,No,,,,,6480231,010157421_108834_1737739.jpg,010157421_108834_1737739,1430803,10157421,Chalcidoidea,3279
3328363,18,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,,,No,No,,,,,6482006,010157422_108834_1737739.jpg,010157422_108834_1737739,1432697,10157422,Chalcidoidea,3279
3328364,12,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C.Waterhouse,,,,,No,1919-185,,,,6480917,010157423_108834_1737739.jpg,010157423_108834_1737739,1431521,10157423,Chalcidoidea,3279
3328366,29,6 - June - VI ,1914,The collection date is shown as a single date.,Not Shown,No,No,C. Waterhouse,,,,No,No,,,,,6481277,010157424_108834_1737739.jpg,010157424_108834_1737739,1431903,10157424,Chalcidoidea,3279
3328367,12,8 - August - VIII,1914,The collection date is shown as a single date.,Not Shown,No,No,,,,,No,No,1919-185,,,,6481554,010157425_108834_1737739.jpg,010157425_108834_1737739,1432207,10157425,Chalcidoidea,3279
3328368,18,8 - August - VIII,1914,The collection date is shown as a single date.,Not Shown,No,No,C. Waterhouse,,Anagurs,,No,No,,,,,6480620,010157426_108834_1737739.jpg,010157426_108834_1737739,1431207,10157426,Chalcidoidea,3279
3328369,8,8 - August - VIII,1913,The collection date is shown as a single date.,Not Shown,No,No,C.O.Waterhouse,,,,No,No,1919-185,,,,6482232,010157427_108834_1737739.jpg,010157427_108834_1737739,1432941,10157427,Chalcidoidea,3279
3328371,,,,There is no collection date.,United Kingdom,No,No,Baki Ali,,,,,No,,,,,6481039,010157428_108834_1737739.jpg,010157428_108834_1737739,1431653,10157428,Chalcidoidea,3279
3328372,,,,There is no collection date.,England,No,No,Baki Ali,,,,No,No,,,,,6481487,010157429_108834_1737739.jpg,010157429_108834_1737739,1432134,10157429,Chalcidoidea,3279
3328373,11,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6480769,010157430_108834_1737739.jpg,010157430_108834_1737739,1431363,10157430,Chalcidoidea,3279
3328375,,,,There is no collection date.,England,No,No,Baki Ali,,,,No,No,,,,,6481870,010157431_108834_1737739.jpg,010157431_108834_1737739,1432550,10157431,Chalcidoidea,3279
3328376,Not Shown,Not Shown,1936,The collection date is shown as a single date.,Romania,Yes,No,C. Manolache,,egg of Cassida nebulosa,,,No,,,,,6480040,010157432_108834_1737739.jpg,010157432_108834_1737739,1430608,10157432,Chalcidoidea,3279
3328377,14,7 - July - VII,1913,The collection date is shown as a single date.,Not Shown,No,No,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,1919-185,,,,6482508,010157433_108834_1737739.jpg,010157433_108834_1737739,1433241,10157433,Chalcidoidea,3279
3328379,21,7 - July - VII,1913,The collection date is shown as a single date.,England,No,No,C.O. Waterhouse,,,,No,No,1919-185,,,,6482043,010157434_108834_1737739.jpg,010157434_108834_1737739,1432737,10157434,Chalcidoidea,3279
3328380,,,,There is no collection date.,United Kingdom,No,No,Baki Ali,,,,,No,,,,,6480419,010157435_108834_1737739.jpg,010157435_108834_1737739,1430997,10157435,Chalcidoidea,3279
3328381,,,,There is no collection date.,England,No,No,Baki Ali,,,,No,No,,,,,6481407,010157436_108834_1737739.jpg,010157436_108834_1737739,1432041,10157436,Chalcidoidea,3279
3328382,,,,There is no collection date.,United Kingdom,No,No,Baki Ali,,,,No,No,,,,,6481134,010157437_108834_1737739.jpg,010157437_108834_1737739,1431752,10157437,Chalcidoidea,3279
3328384,12,6 - June - VI ,1914,The collection date is shown as a single date.,Not Shown,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6482316,010157438_108834_1737739.jpg,010157438_108834_1737739,1433039,10157438,Chalcidoidea,3279
3328385,16,9 - September - IX,Only two digits shown,The collection date is shown as a single date.,Not Shown,No,No,,,Anagrus,[unclear][/unclear],No,No,1919-185,,,,6480526,010157439_108834_1737739.jpg,010157439_108834_1737739,1431108,10157439,Chalcidoidea,3279
3328386,17,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6480827,010157440_108834_1737739.jpg,010157440_108834_1737739,1431425,10157440,Chalcidoidea,3279
3328388,,,,There is no collection date.,Japan,Yes,No,R. C. L. Perkins,,,,No,No,1955-742,,,,6481778,010157441_108834_1737739.jpg,010157441_108834_1737739,1432449,10157441,Chalcidoidea,3279
3328389,17,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,BM1919-185,,,,6480144,010157442_108834_1737739.jpg,010157442_108834_1737739,1430713,10157442,Chalcidoidea,3279
3328390,Not Shown,Not Shown,1921,The collection date is shown as a single date.,United Kingdom,No,No,T.H.Taylor,,Oscinella frit,,No,No,,,,,6482447,010157443_108834_1737739.jpg,010157443_108834_1737739,1433175,10157443,Chalcidoidea,3279
3328391,Not Shown,Not Shown,1921,The collection date is shown as a single date.,United Kingdom,No,No,T.H.Taylor,,Oscinella frit.,,,No,,,,,6482152,010157444_108834_1737739.jpg,010157444_108834_1737739,1432852,10157444,Chalcidoidea,3279
3328393,Not Shown,Not Shown,1921,The collection date is shown as a single date.,,No,No,T. H. Taylor,,,,No,No,,,,,6480341,010157445_108834_1737739.jpg,010157445_108834_1737739,1430916,10157445,Chalcidoidea,3279
3328394,Not Shown,Not Shown,1921,The collection date is shown as a single date.,United Kingdom,No,No,T.H. Taylor,,Oscinella frit.,,No,No,,,,,6481469,010157446_108834_1737739.jpg,010157446_108834_1737739,1432115,10157446,Chalcidoidea,3279
3328395,19,9 - September - IX,,The collection date is shown as a single date.,,No,No,C. O. Waterhouse,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,1912-185,,,,6481026,010157447_108834_1737739.jpg,010157447_108834_1737739,1431637,10157447,Chalcidoidea,3279
3328397,Not Shown,Not Shown,1921,The collection date is shown as a single date.,United Kingdom,No,No,T. H. Taylor,,,,,No,,Not Shown,Not Shown,1921,6482221,010157448_108834_1737739.jpg,010157448_108834_1737739,1432929,10157448,Chalcidoidea,3279
3328398,15,9 - September - IX,1915,The collection date is shown as a single date.,,No,No,C. Waterhouse,,,,,No,1919-185,,,,6480605,010157449_108834_1737739.jpg,010157449_108834_1737739,1431190,10157449,Chalcidoidea,3279
3328399,18,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6482592,010157450_108834_1737739.jpg,010157450_108834_1737739,1433333,10157450,Chalcidoidea,3279
3328401,12,6 - June - VI ,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,,,,No,1919-185,,,,6480297,010157451_108834_1737739.jpg,010157451_108834_1737739,1430870,10157451,Chalcidoidea,3279
3328402,Not Shown,10 - October - X,1932,The collection date is shown as a single date.,United Kingdom,No,No,[unclear][/unclear],,Agamrus polynema[unclear][/unclear],,,No,,,,,6481942,010157452_108834_1737739.jpg,010157452_108834_1737739,1432628,10157452,Chalcidoidea,3279
3328403,7,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,United Kingdom,No,No,C.O.Waterhouse,,,,,No,1919-185,,,,6481007,010157453_108834_1737739.jpg,010157453_108834_1737739,1431616,10157453,Chalcidoidea,3279
3328405,17,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,England,No,No,C.Waterhouse,,,,No,No,1919-185,,,,6481212,010157454_108834_1737739.jpg,010157454_108834_1737739,1431836,10157454,Chalcidoidea,3279
3328406,14,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,,No,No,C. Waterhouse,C. Waterhouse,,,,No,1919-185,,,,6481656,010157455_108834_1737739.jpg,010157455_108834_1737739,1432316,10157455,Chalcidoidea,3279
3328407,3,7 - July - VII,1916,The collection date is shown as a single date.,Not Shown,No,No,[unclear][/unclear],,,,No,No,1919-185,,,,6480513,010157456_108834_1737739.jpg,010157456_108834_1737739,1431093,10157456,Chalcidoidea,3279
3328409,18,8 - August - VIII,,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,Anagrus,[unclear][/unclear],No,No,1919-185,,,,6482310,010157457_108834_1737739.jpg,010157457_108834_1737739,1433032,10157457,Chalcidoidea,3279
3328410,11,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,,No,1919-185,,,,6481115,010157458_108834_1737739.jpg,010157458_108834_1737739,1431731,10157458,Chalcidoidea,3279
3328411,Not Shown,Not Shown,1921,The collection date is shown as a single date.,England,No,No,T. H. Taylor,,Oscinella frit,,No,No,,Not Shown,Not Shown,1921,6481379,010157459_108834_1737739.jpg,010157459_108834_1737739,1432012,10157459,Chalcidoidea,3279
3328413,17,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6481854,010157460_108834_1737739.jpg,010157460_108834_1737739,1432533,10157460,Chalcidoidea,3279
3328414,11,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. O. Waterhouse,,,,,No,,,,,6480745,010157461_108834_1737739.jpg,010157461_108834_1737739,1431338,10157461,Chalcidoidea,3279
3328415,17,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C.O. Waterhouse,,,,No,No,1919-185,,,,6482525,010157462_108834_1737739.jpg,010157462_108834_1737739,1433260,10157462,Chalcidoidea,3279
3328417,8,8 - August - VIII,1913,The collection date is shown as a single date.,England,No,No,C.O.Waterhouse,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,BM1919-185,,,,6480066,010157463_108834_1737739.jpg,010157463_108834_1737739,1430634,10157463,Chalcidoidea,3279
3328418,,,,There is no collection date.,United Kingdom,No,No,Baki Ali,,,,,No,,,,,6480430,010157464_108834_1737739.jpg,010157464_108834_1737739,1431009,10157464,Chalcidoidea,3279
3328419,Not Shown,Not Shown,1921,The collection date is shown as a single date.,United Kingdom,No,No,,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,,,,,6482059,010157465_108834_1737739.jpg,010157465_108834_1737739,1432756,10157465,Chalcidoidea,3279
3328421,6,3 - March - III,1944,The collection date is shown as a single date.,Brazil,Yes,No,F. Plaumann,,,,No,No,1957-341,,,,6481109,010157466_108834_1737739.jpg,010157466_108834_1737739,1431725,10157466,Chalcidoidea,3279
3328422,6,3 - March - III,1944,The collection date is shown as a single date.,Brazil,Yes,No,F. Plaumann,,[unclear]Anagrus[/unclear],,,No,1957-341,,,,6481374,010157467_108834_1737739.jpg,010157467_108834_1737739,1432007,10157467,Chalcidoidea,3279
3328423,17,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,[unclear][/unclear],[unclear][/unclear],,No,1919-185,,,,6480509,010157468_108834_1737739.jpg,010157468_108834_1737739,1431089,10157468,Chalcidoidea,3279
3328425,1,Not Shown,Only two digits shown,The collection date is shown as a single date.,Unclear/Illegible,No,No,[unclear][/unclear],,,,No,No,,,,,6482307,010157469_108834_1737739.jpg,010157469_108834_1737739,1433029,10157469,Chalcidoidea,3279
3328426,26,6 - June - VI ,1979,The collection date is shown as a date range.,United Kingdom,No,No,P.Entwhistle,,,,,No,,4,7 - July - VII,1979,6480211,010157470_108834_1737739.jpg,010157470_108834_1737739,1430783,10157470,Chalcidoidea,3279
